Budget,Duration_Days,Group_Size,Activity_Intensity,Cultural_Engagement,Relaxation_Level,Adventure_Level,Kids_Count,Travel_Frequency,Age_Group,Season,Preferred_Activity,Secondary_Activity,Accommodation_Type,Transport_Mode,Food_Preference,Traveler_Type,Destination_Region,Destination_Spot
2340.3910476765864,8.469406514168876,2.502542774615678,1.245057482768941,5.486056757577205,6.667039725393813,4.912582014802376,0.0,0.6563560033659612,Adult,Winter,City Tour,Wine Tasting,Boutique Hotel,Train,Non-Veg,Couple,Europe,Amsterdam
1164.8200649826276,5.887363784186719,0.7635669929432823,6.936098087461061,7.223855093113774,4.19252782832434,5.85760474461949,0.0,6.973991205441448,Adult,Autumn,Backpacking,Photography,Budget Hotel,Bus,Street Food Lover,Solo,Oceania,Fiji
2154.179515520431,9.767489793742676,4.451948223122643,3.2643621794967523,5.456097088363423,7.715626022428052,5.9414298359677815,2.0230196673265066,0.0,Adult,Autumn,Theme Park,Sightseeing,Family Suite,Car,Family Friendly,Family,Asia,Phuket
2030.4244923248384,14.310141403968641,4.148605805814598,3.76944764711798,7.539874275736038,15.228985925976001,1.0814938797993134,1.8082406821303556,2.285842425733085,Senior,Autumn,Cruise,Water Park,Family Suite,Train,Family Friendly,Solo,Europe,Paris
1033.1416877491693,1.497351161534258,0.6250821384474187,5.183673664057741,4.349713932830711,9.058934967229773,8.241415899271447,0.0,3.138046997274965,Young Adult,Summer,Museum,Photography,Budget Hotel,Bus,Mixed,Solo,Europe,Prague
1830.8120963401002,6.3421097244265905,1.8143580490991422,0.8619086163804796,5.675054068478703,7.366758713314372,7.469728527686037,0.0,0.6617973426675327,Adult,Winter,Beach,Wine Tasting,Boutique Hotel,Flight,Mixed,Family,Asia,Delhi
2900.1951453559163,22.58840958605007,4.312019292709915,0.5801194816732829,2.139132693032788,8.628250438186583,5.5958109666442475,1.9145969833182463,0.0,Adult,Autumn,Safari,Local Food,Resort,Flight,Non-Veg,Family,Asia,Bali
1237.7681954340512,3.5938858946525927,0.8144782643277605,3.7020241394232816,7.55862462671427,2.078205340086179,8.44148677717672,0.0,6.986267324496211,Youth,Spring,Hiking,Shopping,Budget Hotel,Bus,Mixed,Solo,Europe,Paris
2779.482608789413,14.83400715551129,2.148577560210986,1.5698890184090202,6.2672463767302835,3.395269831914017,5.919337020725195,0.0,5.338879831732591,Young Adult,Summer,Cultural Tour,Wine Tasting,Airbnb,Car,Mixed,Couple,Americas,New York
1232.5281604840075,7.939079792301366,0.9385734562089268,4.366643539667546,7.046002532992194,1.3473187437470509,4.843904845315605,0.0,1.4121003543967148,Young Adult,Spring,Museum,Nightlife,Budget Hotel,Flight,Vegan,Solo,Americas,Orlando
730.3630395454419,3.7694658293950916,0.7033046019528266,5.31551275096812,2.360413754159991,5.494290031927585,14.561824702364442,0.0,3.8893435607700804,Youth,Spring,City Tour,Shopping,Hostel,Flight,Street Food Lover,Solo,Americas,Cancun
531.1471196617495,3.938331938130242,1.1986071404275918,3.2539772447012383,4.32663188268919,3.0372874138112094,6.7662644277509605,0.0,3.457214119360551,Adult,Autumn,Hiking,Photography,Airbnb,Bus,Mixed,Solo,Oceania,Fiji
1760.9767717612808,10.827527758621573,1.4772782747646855,1.81872533059169,7.840424390719516,6.899526589144601,0.7563404422134501,2.7998325827556707,0.8474137433364283,Adult,Winter,Theme Park,Museum,Family Suite,Car,Mixed,Family,Asia,Tokyo
681.3789711813224,9.445752045548414,1.0272910117415777,9.52537714245752,8.300313523676744,7.1561816525935615,11.5357919415751,0.0,4.251526281150084,Adult,Summer,Backpacking,Nightlife,Budget Hotel,Train,Street Food Lover,Solo,Oceania,Fiji
502.7302428209897,7.259609250813454,1.161250776909337,5.53199177080134,8.795412015708717,1.2884806398686823,5.326843031854677,0.0,2.6625249493371146,Young Adult,Spring,Hiking,Shopping,Hostel,Bus,Mixed,Solo,Asia,Phuket
1026.32217318769,4.4077598974779635,0.9730015823973905,4.804768874343546,5.343150364863127,1.19634315980744,5.609575231759422,0.0,4.753818157889732,Youth,Autumn,Backpacking,Photography,Budget Hotel,Flight,Street Food Lover,Solo,Europe,Amsterdam
1253.0816178486962,5.781525790830125,1.3518695951748627,8.750973948206614,3.319320204261366,2.681051094538873,6.395498425149995,0.0,2.098382839960961,Youth,Summer,Backpacking,Shopping,Budget Hotel,Bus,Mixed,Solo,Asia,Bangkok
2748.036938851073,5.192690453120523,1.8792011750184683,7.428186175273562,5.462896989512883,7.598937327165962,2.6590527677227955,0.0,1.28864103897053,Young Adult,Autumn,City Tour,Wine Tasting,Boutique Hotel,Car,Non-Veg,Solo,Americas,Rio de Janeiro
1408.995041483519,5.8010500520577555,0.7995036793659619,6.105768234065634,5.046147284178458,1.0354105046540567,5.589432336750307,0.0,9.234833318329196,Adult,Autumn,Backpacking,Nightlife,Budget Hotel,Train,Mixed,Solo,Oceania,Melbourne
1755.9536985114696,8.440529636719747,1.8063361269585043,7.508535568900827,3.695188925760853,6.267554317515919,6.6379523491910275,0.0,3.2995996515589687,Young Adult,Summer,City Tour,Shopping,Resort,Flight,Non-Veg,Couple,Europe,Paris
3164.4573093852837,9.529052384194884,4.895907588238343,2.9871772695790413,3.8113969035799102,9.015747759430104,1.3769080990874578,1.9894346381076335,0.0,Adult,Autumn,Beach,Museum,Resort,Flight,Family Friendly,Family,Europe,Lisbon
1283.6277655892336,7.57634381879217,1.0665071871170304,6.952590457331167,5.344360750055831,1.524046038757729,8.157717756910536,0.0,4.538772901489503,Youth,Autumn,Museum,Nightlife,Hostel,Train,Mixed,Solo,Europe,Rome
1334.648582936301,12.468084963247435,1.7348901495422728,6.251634991115577,3.2881679254363028,4.042103190211395,6.443179222313002,0.0,3.39754529862651,Young Adult,Summer,Backpacking,Shopping,Hostel,Bus,Vegetarian,Solo,Americas,Orlando
1885.1121107639158,5.975760807784348,1.542500098286145,5.836608891358141,2.8354263292173405,5.532559653949623,6.76541628992036,0.0,2.265976448186713,Adult,Autumn,Relaxing,Museum,Resort,Train,Fine Dining,Solo,Americas,Los Angeles
5416.686259556878,6.989640828971233,1.8612696329072094,3.2148563097984413,6.666326084278861,9.446913379976625,1.5090447181985838,3.042032742074118,1.140347132088632,Adult,Autumn,Beach,Local Food,Hotel,Car,Family Friendly,Family,Americas,Cancun
5621.77503542728,17.61244338844904,8.003717413284837,4.299565088079603,6.395728170440634,8.200237133649834,4.136166531752306,2.516949833351538,1.4109296884201181,Adult,Summer,Family Resort,Local Food,Resort,Car,Family Friendly,Family,Europe,Paris
1423.4542085190135,5.870204378060196,1.2233791011290895,1.0574103127684829,2.546200273070618,5.184771968933151,3.9168190727371677,1.1902813490551352,5.021958415981654,Adult,Autumn,City Tour,Dining,Resort,Car,Fine Dining,Couple,Asia,Tokyo
1110.5776906202,12.096396140714642,6.071251533868949,2.740291931011472,7.002562226573447,7.169376134329678,2.13325914791572,2.3812605033465952,0.0,Senior,Summer,Safari,Local Food,Hotel,Flight,Non-Veg,Family,Europe,Rome
4387.694871107865,7.947632603955949,3.627774442082174,2.52318214729197,11.04579288220319,8.780579898318905,2.9807385222059968,1.679229048636998,0.0,Senior,Winter,Cruise,Sightseeing,Family Suite,Flight,Family Friendly,Family,Americas,Los Angeles
1562.8697767637073,3.233538254805149,0.4648460634887938,16.699580263728766,9.236036793602459,4.471369378251815,9.115324810483338,0.0,4.291041371196968,Youth,Summer,City Tour,Nightlife,Budget Hotel,Flight,Vegan,Solo,Europe,Rome
1409.3737526873515,13.269718648946505,2.6711223590943933,5.75036811040414,10.184682935678568,11.74225888183992,5.254613784037261,0.0,0.0,Young Adult,Autumn,City Tour,Shopping,Resort,Train,Non-Veg,Couple,Europe,Rome
479.0838514673083,7.3951351598216,1.2860319923930763,8.934329197830731,7.652190615603775,2.578020807925294,13.591202603304678,0.0,1.9282362889932203,Youth,Autumn,Backpacking,Nightlife,Hostel,Bus,Vegan,Solo,Europe,Rome
1835.6863625847795,6.642589187997586,1.326646330621303,8.924338063558979,8.548004519782218,3.961621213020435,3.3916220987508487,0.0,3.307064867228508,Young Adult,Winter,City Tour,Shopping,Boutique Hotel,Train,Non-Veg,Couple,Asia,Tokyo
1852.0770350930031,12.767098168578693,4.7178644846374995,6.727797331044084,2.93027267255283,10.167689874668852,4.943234304171126,1.9905940377808546,0.0,Senior,Summer,Safari,Sightseeing,Hotel,Flight,Non-Veg,Solo,Europe,Rome
927.7616120676374,8.69708239679034,1.240498284615657,7.273494622686929,9.99576081884553,0.8966627855682568,9.740772639898815,0.0,1.1055348994899954,Youth,Spring,Museum,Local Food,Hostel,Train,Vegetarian,Solo,Americas,Rio de Janeiro
1883.5222890704881,10.42510848168641,1.3016737477299132,5.586353213379574,5.956673508003018,8.343668678169232,6.080961938764663,0.0,1.6410143825371986,Adult,Autumn,Spa,Shopping,Resort,Car,Mixed,Couple,Americas,Cancun
873.3429646569261,9.702485044378479,2.798127352437022,7.385185901771847,6.82910193634762,8.41450451959815,1.9169794114094914,1.4040606384162593,1.0506441049542086,Senior,Autumn,Theme Park,Sightseeing,Hotel,Train,Mixed,Family,Americas,Rio de Janeiro
4766.335534646049,11.72935518365083,7.614328733012571,5.045167868894071,9.415654267810392,9.76722359021365,1.8513234903805262,2.0392043020287973,0.0,Adult,Summer,Cruise,Museum,Airbnb,Flight,Family Friendly,Family,Americas,Toronto
2047.3952889727545,4.97649266109469,1.2036432011321487,6.303597630060571,6.32816655289984,2.3947019168979526,3.1944587288979407,0.0,5.549038464356747,Adult,Autumn,Museum,Shopping,Hostel,Flight,Vegan,Solo,Americas,New York
1702.3469393256153,7.36109681211922,1.8458396536155897,3.795559797941364,5.7298585165061215,5.969484469710997,1.9517497028415425,0.0,0.9978820865345275,Adult,Winter,Relaxing,Dining,Boutique Hotel,Car,Fine Dining,Couple,Americas,Toronto
1912.2423694818049,5.373961735366182,1.1280380511111743,11.544636041978558,6.164102070277666,3.373071449177689,3.0936160403630506,0.0,3.5393547821059084,Youth,Autumn,Hiking,Local Food,Airbnb,Flight,Vegetarian,Solo,Europe,Rome
1300.8331648128926,5.299502150926256,1.6076254469951656,4.230243022661399,2.9484201286379297,6.234050226110873,5.2146458247477865,0.0,0.9637265520782606,Senior,Autumn,Relaxing,Wine Tasting,Hotel,Train,Fine Dining,Couple,Europe,Paris
3127.9889011393643,14.554995027224422,4.076745194389732,3.4635355736432896,4.379034669110433,9.407464239942334,2.886987764122488,1.775131228240635,1.668434133812352,Senior,Summer,Safari,Water Park,Resort,Car,Non-Veg,Family,Asia,Tokyo
1328.2669197524579,4.097303936423516,1.3587649788094012,3.2014247601976638,7.642052203818846,1.4306712020559433,5.902803851016288,0.0,3.3438837669445847,Adult,Autumn,City Tour,Photography,Hostel,Flight,Vegetarian,Solo,Oceania,Fiji
972.9485965487665,8.508261007130029,1.0365641393318723,7.170631469170738,2.5958342164381842,3.756983893647558,7.895859826492046,0.0,4.04412917159201,Young Adult,Spring,Museum,Photography,Hostel,Flight,Street Food Lover,Solo,Oceania,Melbourne
1128.5854053352166,6.463643829016797,1.0702763535498578,2.851247722563502,8.102613610697794,5.823436645829026,10.011024411985499,0.0,1.4079454887549603,Young Adult,Summer,Museum,Local Food,Budget Hotel,Train,Vegetarian,Solo,Asia,Phuket
2753.5964432843334,15.625710073201143,2.1609385243461605,0.8719389174707237,1.5320951989142642,6.382485468895506,0.9081447261835807,0.9557206112478719,1.5512522820456647,Senior,Autumn,Beach,Sightseeing,Airbnb,Train,Mixed,Family,Asia,Singapore
3106.584553601615,8.561803716164576,1.8928473656460538,1.6084627453474158,6.378333010148314,3.462982982851524,2.3955632681521295,1.1046002458333046,0.0,Senior,Winter,Family Resort,Museum,Resort,Flight,Non-Veg,Family,Americas,Toronto
1562.0591566383916,3.1156052288816265,1.7797103989614518,9.388957026877017,7.356547379548527,5.240113390757933,3.307709203722131,0.0,3.905972257373222,Young Adult,Winter,Beach,Museum,Hotel,Car,Non-Veg,Couple,Asia,Phuket
2626.209144819127,14.035451507934367,3.895729073079141,4.485922356153802,4.467238648697438,11.312861677550165,0.9404810004696944,2.2684293314172805,4.149431739124886,Senior,Autumn,Safari,Water Park,Airbnb,Car,Mixed,Family,Americas,Rio de Janeiro
3526.7671031715176,15.859678082063024,4.0241153795414935,3.3552376583318377,7.600599902430753,6.324849273587412,5.277793838129373,0.4139752810222494,0.0,Senior,Summer,Theme Park,Water Park,Family Suite,Car,Mixed,Couple,Asia,Delhi
4133.865275856862,7.012439966765661,3.881237352863125,1.4677340534560273,11.505740331424667,6.220914551398232,2.6384767080065132,0.0,3.1192764634986596,Adult,Spring,Beach,Shopping,Resort,Car,Non-Veg,Couple,Asia,Phuket
2416.622132122513,10.266003704735187,4.224532521760445,5.070563978839767,5.86205723156358,8.813475302153751,1.4362126648920017,2.3692772874586026,0.8407810473965379,Adult,Summer,Cruise,Museum,Hotel,Flight,Family Friendly,Family,Asia,Delhi
2853.7894961443108,16.083576132161024,1.3855093567780636,9.797900754529119,6.273651224022283,4.836899239255039,5.890324227937958,0.0,0.7712359931527677,Youth,Autumn,Hiking,Nightlife,Budget Hotel,Bus,Vegan,Solo,Europe,Prague
1992.6625132708036,12.895231948292441,1.4695149394959104,2.566002970275831,6.984875567326254,9.447283429317778,5.992344722671887,0.0,4.380844769415944,Young Adult,Summer,Beach,Wine Tasting,Resort,Car,Fine Dining,Couple,Americas,Los Angeles
2456.9210116017243,6.867869998321807,4.039242484671972,3.718565655075008,3.700550193740503,6.8353860578651995,2.5634615373769853,0.0,1.784013532452598,Adult,Autumn,City Tour,Wine Tasting,Resort,Flight,Fine Dining,Couple,Europe,Paris
2095.3887073801857,17.77900190381707,2.3261008102335685,1.463652121339951,7.52860949880889,3.4692839334727257,2.8106293949578256,0.0,2.4579770389158875,Senior,Winter,Spa,Dining,Boutique Hotel,Car,Fine Dining,Couple,Europe,Amsterdam
1648.079075109779,3.0192060101768647,1.4026452095766964,4.500982253481245,5.554413712589926,1.12504614176156,7.552753545766048,0.0,3.5920911860982767,Youth,Summer,Adventure Sports,Nightlife,Airbnb,Train,Street Food Lover,Solo,Asia,Phuket
1034.819636382739,7.76139313244115,1.991999246262886,5.126834835036896,5.750308543226776,6.491251200856819,4.480325931707199,0.0,3.379938425762197,Young Adult,Autumn,Beach,Dining,Resort,Car,Fine Dining,Couple,Europe,Amsterdam
1982.3747667463658,13.814877537587252,1.9215079594849742,2.1479019315601016,4.1490713010931595,2.9253663644969428,0.6757091446873238,2.3679254245236017,1.1481003093332434,Adult,Summer,Beach,Local Food,Airbnb,Car,Mixed,Family,Americas,Los Angeles
1086.2078147314,9.303197024811412,1.2297097388931613,4.92576597124863,7.111195705553229,3.367784238518266,11.885055534837086,0.0,0.0,Young Adult,Autumn,Hiking,Nightlife,Budget Hotel,Bus,Vegetarian,Solo,Europe,Paris
1022.3119585756198,3.4312707863262957,1.255971014584748,9.338112325030467,5.66872436279458,2.422129894516426,5.792415939808599,0.0,0.9747844002753814,Young Adult,Spring,City Tour,Shopping,Hostel,Train,Vegan,Solo,Oceania,Melbourne
3607.1793746860394,3.2854031486422937,2.6015858717296836,3.505493077127003,3.952630020304839,10.466890211774679,5.401182920981396,0.6028641061016488,3.2441227760372797,Adult,Summer,Cultural Tour,Museum,Resort,Flight,Non-Veg,Couple,Americas,Cancun
2112.93576690645,13.425452228850597,4.456893999863905,0.9703550995544258,2.8693796662624735,3.537518269443841,1.323278652396028,1.4671443866362317,0.43832600725763166,Senior,Summer,Cruise,Local Food,Airbnb,Car,Family Friendly,Family,Americas,Cancun
1175.838596801892,10.521066912373012,0.9526455099612879,4.096856648683038,7.042108880369211,4.53077854301523,13.20391291205352,0.0,3.9640793841018653,Youth,Summer,City Tour,Photography,Hostel,Flight,Vegan,Solo,Americas,Orlando
983.3633390262405,21.446477251457207,1.489735938735849,6.906319209077741,8.295962806788973,13.251131787228815,3.9884688796561134,0.0,1.2725667583602103,Adult,Autumn,Spa,Museum,Resort,Train,Mixed,Couple,Asia,Bangkok
517.4458655222553,4.655615103036671,0.40242033472405486,9.263631903510715,1.590365481132852,5.100638609262481,4.848364883951878,0.0,1.8031017023659468,Youth,Spring,Museum,Photography,Hostel,Flight,Vegetarian,Solo,Asia,Bali
1213.240053297336,5.278663117624254,4.27311683242765,3.7328764027053793,7.836177045352986,8.312483251329432,7.087059214477422,0.8562747091396155,1.515423534913952,Young Adult,Autumn,Beach,Museum,Boutique Hotel,Flight,Non-Veg,Family,Americas,Los Angeles
5607.086017634883,3.7361609022195053,3.8318072509312855,5.827392062989557,5.1100919838303165,6.872407744844374,4.08959574234131,1.17876733168564,1.9418754590784784,Adult,Summer,Theme Park,Local Food,Resort,Train,Non-Veg,Family,Americas,Los Angeles
707.4421374680414,6.395575051415577,1.625419331198553,4.329576387570397,5.024319735628655,6.569524421873045,4.587978401769645,0.0,5.217035864724604,Youth,Summer,Museum,Shopping,Budget Hotel,Train,Vegan,Solo,Americas,Toronto
2310.5889055735147,18.01203016421245,5.79472224909188,1.612837850271906,7.99552180611815,7.0878871127665075,2.9298372688937886,1.7426427028834894,1.062834296301352,Senior,Winter,Beach,Local Food,Airbnb,Train,Non-Veg,Family,Asia,Bali
874.5442038831998,7.415593557177791,1.5192806173423021,9.407684646183855,5.413250479454608,3.7399885282016383,4.288660794006525,0.0,2.4713155655683363,Adult,Spring,Museum,Nightlife,Budget Hotel,Train,Vegan,Solo,Americas,New York
2942.729847124111,19.084126153025196,4.066840444057256,4.4939618364743374,0.9473800089306864,7.322845292015515,4.46636651800367,2.169745326728632,0.0,Senior,Summer,Theme Park,Water Park,Family Suite,Car,Family Friendly,Couple,Asia,Bali
2039.5235542361042,6.47036857220754,0.5692187314832197,12.035935830510601,7.715723146467645,7.164390213411662,3.8425073786077966,0.0,8.126721041956904,Young Adult,Spring,City Tour,Nightlife,Hostel,Bus,Street Food Lover,Solo,Asia,Delhi
3308.932124568202,20.890596398387483,2.7902462839578033,2.8527819674234776,6.444294060760845,7.866957926999719,5.248819804475752,2.092302647631358,0.8635786977275781,Senior,Summer,Cruise,Local Food,Resort,Flight,Mixed,Family,Europe,Paris
3000.9607295281608,8.166990987887452,3.4802000732882803,0.873381339528573,5.239837383160554,9.155784909321117,5.174796030216382,1.7709326209903626,1.458591661019679,Adult,Winter,Safari,Museum,Resort,Flight,Family Friendly,Couple,Europe,Lisbon
1980.5821317129894,8.702528112689887,0.8013509348850687,5.5112225067158755,6.294848589050069,11.048107021018014,7.077174307185358,0.0,2.8671692242697753,Young Adult,Spring,Cultural Tour,Wine Tasting,Hotel,Car,Mixed,Family,Americas,Cancun
1526.0855578935184,1.4536745956503174,0.8618928849803336,7.609155189376394,4.451950114760193,4.244004346959298,4.528363145463069,0.0,0.0,Youth,Summer,Hiking,Local Food,Budget Hotel,Bus,Vegetarian,Solo,Europe,Amsterdam
820.8854814249976,12.177337235597317,0.9403100722822821,3.8656450573433885,5.365647150686889,0.9777842713449756,7.026343071598397,0.0,3.4945101367030125,Adult,Autumn,City Tour,Shopping,Budget Hotel,Train,Street Food Lover,Solo,Europe,Prague
1631.5579489760203,9.822595012168792,3.225921107788302,4.573043099171473,7.790106565781805,9.106649637027074,3.4588502494914133,0.5300774783910256,1.4963727612296231,Senior,Summer,Cruise,Water Park,Airbnb,Train,Non-Veg,Family,Asia,Phuket
1300.520793605288,15.892149799090934,2.128519965959049,1.9913467246897574,3.3010350673755746,7.942395631033074,7.705778034065311,0.0,0.7701062782461899,Young Adult,Winter,Relaxing,Museum,Airbnb,Train,Fine Dining,Couple,Americas,New York
2990.9865267383448,11.437057729839767,3.739174871186811,2.79225877255324,2.7221925884000653,6.568607747049167,2.7250435764957013,1.946682458013455,1.1636108897023414,Adult,Summer,Family Resort,Museum,Hotel,Train,Mixed,Family,Europe,Paris
1363.2642131742211,4.194736957463475,1.1094247665832278,5.258951536156653,3.5478953185550015,3.683036815003052,2.6233861570048296,0.0,5.427916053489512,Young Adult,Spring,Adventure Sports,Photography,Hostel,Bus,Street Food Lover,Solo,Oceania,Fiji
1312.6682609171173,19.98354675116824,2.9944980004655526,3.4879231083062416,7.222962637564403,12.681307843008689,4.927850108265095,1.9919664141801037,1.3515784334961458,Senior,Winter,Safari,Local Food,Resort,Train,Non-Veg,Family,Europe,Barcelona
3477.799027149788,15.912354534316464,5.446920073144818,3.9133299131170873,6.668008268982454,7.982113101686128,8.61641611684203,2.4385403026376697,2.6731668811451104,Adult,Winter,Theme Park,Water Park,Hotel,Train,Non-Veg,Family,Asia,Phuket
3954.1855509092384,3.7769253708526134,2.0828566779888016,9.323597451748459,9.599002639648598,7.429460455837191,3.400569658239754,0.0,0.0,Adult,Winter,Beach,Wine Tasting,Hotel,Car,Fine Dining,Couple,Asia,Bali
698.5141404546933,2.3810218819946942,1.014109723381035,7.70250314799023,2.9792464416854663,1.082010095447683,5.2033920664152795,0.0,4.1123873215194635,Youth,Autumn,City Tour,Nightlife,Airbnb,Train,Vegan,Solo,Asia,Singapore
877.0958663026533,9.958461462158647,1.6257964223943924,9.193308020277808,5.90439768960008,7.6349784115861645,9.56019920991832,0.0,3.3680246098904565,Adult,Summer,Relaxing,Dining,Airbnb,Car,Non-Veg,Couple,Asia,Bali
2107.2921483595783,7.637721756357734,1.2710882882637096,4.2745489798033,6.095375099822939,8.556508533008504,3.3227438617824503,0.0,1.1048954971611513,Adult,Summer,Spa,Wine Tasting,Resort,Car,Non-Veg,Family,Europe,Amsterdam
1616.3864179395282,6.691369066640907,3.1329891607448093,3.4009073725947276,8.71754443458463,7.7920325488724345,6.704373823020282,0.0,4.000564418677837,Young Adult,Spring,Relaxing,Shopping,Resort,Car,Non-Veg,Couple,Europe,Prague
1627.3249274591944,7.445135156936921,1.197037485903652,7.595315682301265,5.986565853145944,4.541914815872966,6.925208878936693,0.0,0.0,Young Adult,Summer,Backpacking,Local Food,Budget Hotel,Bus,Mixed,Solo,Europe,Prague
1229.08639868637,4.932822469259151,1.321949419077587,6.8833189651885,3.633367059061277,2.795919475536375,5.91957254073219,0.0,2.060968050293513,Adult,Summer,City Tour,Nightlife,Hostel,Bus,Vegetarian,Solo,Asia,Bangkok
1502.8634550393149,7.029516955060609,2.9251529190961456,5.682752619118185,3.684510300058071,5.844652226073156,2.049474131344502,0.0,2.0217727819292866,Adult,Autumn,Relaxing,Dining,Resort,Flight,Mixed,Family,Europe,Lisbon
6275.6129732991685,6.437268138239045,4.7566522711806565,5.719167338463587,0.94703764354487,5.917839179551682,2.6613514294964884,4.075944700206917,0.0,Senior,Summer,Family Resort,Sightseeing,Resort,Flight,Family Friendly,Family,Europe,Paris
368.2864069378892,6.181219633864078,1.1520128426634069,6.382624423033528,4.91513775960146,5.806936154711745,11.011700128274803,0.0,2.9243494982577385,Youth,Autumn,Adventure Sports,Local Food,Budget Hotel,Flight,Vegan,Solo,Europe,Barcelona
2933.6964354007073,20.156772298169496,2.584575608650149,5.734746083592499,0.7605256593144087,8.422976896658648,3.911252970799166,1.229893657317223,0.6746300453386167,Adult,Summer,Safari,Local Food,Family Suite,Flight,Mixed,Family,Americas,Rio de Janeiro
1337.5467879539133,13.500092732264218,2.0713666814084664,2.972976300565845,9.095846931828484,2.4472270661778617,12.152796130820137,0.0,3.194203975672225,Young Adult,Summer,Spa,Museum,Boutique Hotel,Flight,Mixed,Couple,Asia,Tokyo
700.1838430526718,7.401066364323866,0.7733964317117518,7.856445393837732,6.168763281553639,4.745415552767138,11.582778784518128,0.0,2.530049471720549,Young Adult,Spring,Backpacking,Nightlife,Airbnb,Train,Vegan,Solo,Europe,Prague
1682.4553590302367,8.515455621242207,1.7355253717750392,1.5280413226633487,9.123267751220796,2.8671476874141377,4.655786340430334,1.1926841489369593,1.0903743953717335,Adult,Winter,Cultural Tour,Wine Tasting,Airbnb,Train,Mixed,Family,Americas,Rio de Janeiro
3620.0061588446447,3.708024733401944,1.5031371718570454,6.6918808166297445,8.591594051243453,1.7109497850645254,3.537960915328986,1.0724495711467,0.5854721121816591,Young Adult,Autumn,Relaxing,Wine Tasting,Hotel,Car,Fine Dining,Couple,Asia,Delhi
1667.3971305042578,20.66108586418681,3.306172047682731,6.253784572928906,3.5763760031732565,4.957748134678374,2.6793989512942216,1.0949902662332027,1.0949210409938934,Young Adult,Spring,Spa,Museum,Airbnb,Car,Mixed,Couple,Asia,Singapore
875.4847290365996,2.572904883205338,1.0245668433788837,6.60036580061045,10.407079578453665,7.31413293583102,5.3048734296417015,0.0,5.547349219278518,Youth,Spring,Museum,Photography,Hostel,Flight,Mixed,Solo,Oceania,Auckland
1551.2559067448922,8.258130064873994,2.9133216956090746,6.917150644097218,10.390640907683885,5.28234184184314,4.835753931185285,0.0,3.490867437237612,Young Adult,Spring,Cultural Tour,Museum,Airbnb,Train,Fine Dining,Couple,Asia,Phuket
3951.3781742297956,11.672695523364327,7.458069737926936,5.320618407235417,8.404311795330585,12.109186718113428,4.703819847775071,1.9098754771866973,1.3473342789206928,Senior,Autumn,Family Resort,Sightseeing,Hotel,Train,Non-Veg,Family,Europe,Paris
1194.7242664525945,11.60131801270113,0.6530407425363292,5.05626831906186,3.227323539522588,5.573211799746789,6.628065954951563,0.0,3.241635753518712,Adult,Summer,Adventure Sports,Nightlife,Budget Hotel,Flight,Street Food Lover,Solo,Europe,Amsterdam
3465.4239440134115,12.337063968431476,5.223127703558896,2.1341896646963088,2.3804235239881475,8.39798681262065,6.9409628683716695,2.253085988674343,1.3224588341213945,Senior,Winter,Family Resort,Water Park,Resort,Car,Non-Veg,Family,Americas,Cancun
5513.473430353133,19.66573391968058,4.176325276346602,6.932447709530963,2.8717772593872035,4.910924757477676,1.9184050849950103,1.536660018228459,3.7197193573012117,Senior,Winter,Safari,Water Park,Resort,Train,Non-Veg,Family,Americas,New York
4028.720609897952,10.80960092275117,2.9872338323229064,1.1211063330955866,1.871089430123845,8.116233569532113,2.231984957959029,4.2327739287781245,1.3123635041405515,Senior,Autumn,Beach,Water Park,Family Suite,Train,Non-Veg,Family,Americas,New York
1661.1203410933508,5.35933549769845,0.6980895157057593,8.294700890214742,2.153379207164377,4.190860239871596,11.490991854866714,0.0,2.354902087662062,Youth,Autumn,Backpacking,Local Food,Budget Hotel,Train,Street Food Lover,Solo,Asia,Tokyo
3202.92167569764,8.17362778787028,2.224997368179298,6.103277938867739,8.302552640626443,10.680591976847351,4.420806996391545,1.3554588289735892,2.224064011436523,Adult,Autumn,Safari,Local Food,Airbnb,Car,Non-Veg,Family,Asia,Bali
1044.7600756000982,6.199515602576481,1.073277580739651,4.732238828604037,6.757654197194046,3.047087616072853,5.806917957549767,0.0,2.773686358269096,Youth,Summer,Adventure Sports,Shopping,Hostel,Train,Mixed,Solo,Asia,Singapore
3253.2074623978197,13.8958372700082,1.4685374264597382,1.2026519869323664,9.526200538533052,6.299071962645951,3.9826705884799156,0.0,3.9220302955772204,Adult,Autumn,Cultural Tour,Wine Tasting,Airbnb,Flight,Mixed,Couple,Europe,Barcelona
3630.464280802582,5.67132063482353,1.0482889428724618,4.294822943763659,6.447924907285939,3.9156866407091426,11.951487768564384,0.0,5.233168843613286,Adult,Spring,Backpacking,Shopping,Budget Hotel,Train,Vegetarian,Solo,Asia,Tokyo
2172.5869227236662,15.927007682958537,2.7822746717000375,1.2220291929796951,1.1784540140054374,7.36530514407604,4.161167265374666,1.9156661965048754,1.322062356182579,Adult,Winter,Beach,Sightseeing,Hotel,Car,Non-Veg,Family,Asia,Tokyo
2702.3228319202462,7.946669847797934,5.214493550833594,2.1767559920755404,0.7987491235227355,10.050451937721874,4.664530601069526,1.556075813963977,0.0,Adult,Summer,Family Resort,Museum,Family Suite,Car,Mixed,Family,Europe,Amsterdam
